Time,"Engine speed","Manifold pressure","Air mass measured","Air mass calculated","Periodic air mass","Lambda actual value group 1","Lambda actual value group 2","Additive mixture adaptation idle bank 1","Additive mixture adaptation idle bank 2","Multiplicative mixture adaptation low load bank 1","Multiplicative mixture adaptation low load bank 2","Throttle valve setpoint","Current throttle angle","Idle target speed","Opening angle of the EGR valve","Duty cycle: air damper","DISA1 PWM (large / upper flap)","DISA2 PWM (small / lower flap)","Uneven running of cylinder 1","Uneven running cylinder 2","Uneven running cylinder 3","Uneven running cylinder 4","Number of misfires over life, cylinder 1","Number of misfires over life, cylinder 2","Number of misfires over life, cylinder 3","Number of misfires over life, cylinder 4","Intake air temperature","Temperature before throttle valve","Leakage air adaptation actual value","Fuel pressure upstream of quantity control valve"
0.000,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000,0.00,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.00,1.02,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0.00,1.02,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.00,1.02,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.00,1.02,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0,0,0,0,0,0,0,0,0,0,0
0.009,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0
0.009,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0
0.010,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0
0.010,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,0,0,0,0,0,0,0
0.011,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,0,0,0,0,0,0
0.011,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,0,0,0,0,0
0.011,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,0,0,0,0
0.012,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,0,0,0
0.012,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0,0
0.012,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,0
0.012,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.030,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.031,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.031,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.032,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.032,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.032,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.033,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.033,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.034,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.034,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.035,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.035,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.035,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.036,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.036,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.036,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.037,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.037,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.037,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.037,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.038,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.038,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.038,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.038,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.039,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.039,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.039,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.039,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.040,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
3.040,0.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.060,324.00,1.02,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.060,324.00,1.01,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.061,324.00,1.01,0.00,0.00,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.061,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.062,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.062,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.063,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.063,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.064,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.064,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.064,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,3.73,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.065,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,5.00,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.065,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,780.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.066,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,1.56,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.066,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.067,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.067,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.068,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.068,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.068,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.069,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.069,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.069,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.069,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.070,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.070,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.070,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.071,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.071,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.43
6.071,324.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.060,1052.00,1.01,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.061,1052.00,0.53,0.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.061,1052.00,0.53,24.00,493.75,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.061,1052.00,0.53,24.00,260.44,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.062,1052.00,0.53,24.00,260.44,0.00,1.00,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.062,1052.00,0.53,24.00,260.44,0.00,1.02,1.00,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.063,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.063,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.064,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.064,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.064,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,7.47,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.065,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,3.73,8.17,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.065,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,3.73,5.51,1108.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.066,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,3.73,5.51,1097.00,0.39,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.066,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,3.73,5.51,1097.00,0.00,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.067,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,3.73,5.51,1097.00,0.00,5.08,15.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.067,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,3.73,5.51,1097.00,0.00,5.08,67.00,15.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.067,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,3.73,5.51,1097.00,0.00,5.08,67.00,67.00,0.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.068,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,3.73,5.51,1097.00,0.00,5.08,67.00,67.00,-196.00,0.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.068,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,3.73,5.51,1097.00,0.00,5.08,67.00,67.00,-196.00,-3002.00,0.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
9.069,1052.00,0.53,24.00,260.44,0.00,1.02,1.02,0.83,0.83,-5.00,-5.00,3.73,5.51,1097.00,0.00,5.08,67.00,67.00,-196.00,-3002.00,1100.00,0.00,19904.00,14509.00,26780.00,65535.00,19.00,19.50,0.00,5.35
